Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
10/4/2016,840.91,842.365,830.26,834.03,2950314,0,1,840.91,842.365,830.26,834.03,2950314
10/5/2016,838,845.67,836.12,844.36,3469055,0,1,838,845.67,836.12,844.36,3469055
10/6/2016,843.7,847.21,840.6,841.66,2684013,0,1,843.7,847.21,840.6,841.66,2684013
10/7/2016,845.79,845.95,837.45,839.43,2426228,0,1,845.79,845.95,837.45,839.43,2426228
10/10/2016,843.25,845.2,840.27,841.71,1827143,0,1,843.25,845.2,840.27,841.71,1827143
10/11/2016,841.02,841.29,828.35,831,3588180,0,1,841.02,841.29,828.35,831,3588180
10/12/2016,834,837.666,830.1,834.09,2380416,0,1,834,837.666,830.1,834.09,2380416
10/13/2016,829,831.8,821.21,829.28,3091387,0,1,829,831.8,821.21,829.28,3091387
10/14/2016,835.08,835.74,822.96,822.96,2999814,0,1,835.08,835.74,822.96,822.96,2999814
10/17/2016,821.5,822,811.68,812.95,3361492,0,1,821.5,822,811.68,812.95,3361492
10/18/2016,822.11,823.26,815.02,817.65,2512504,0,1,822.11,823.26,815.02,817.65,2512504
10/19/2016,820.4,820.67,815.17,817.69,2090706,0,1,820.4,820.67,815.17,817.69,2090706
10/20/2016,813.99,815.71,803.1,810.32,3151954,0,1,813.99,815.71,803.1,810.32,3151954
10/21/2016,809.36,819.42,809,818.99,2793015,0,1,809.36,819.42,809,818.99,2793015
10/24/2016,824.95,838.3,822.21,838.09,4060899,0,1,824.95,838.3,822.21,838.09,4060899
10/25/2016,839.3,843.09,833.22,835.18,3248358,0,1,839.3,843.09,833.22,835.18,3248358
10/26/2016,832.76,833.44,820,822.59,3998102,0,1,832.76,833.44,820,822.59,3998102
10/27/2016,831.24,831.72,815.43,818.36,7406385,0,1,831.24,831.72,815.43,818.36,7406385
10/28/2016,782,789.49,774.61,776.32,10841073,0,1,782,789.49,774.61,776.32,10841073
10/31/2016,781.03,793.7,780.11,789.82,5413326,0,1,781.03,793.7,780.11,789.82,5413326
11/1/2016,799,800.84,776.713,785.41,5305428,0,1,799,800.84,776.713,785.41,5305428
11/2/2016,783.93,784.75,763.55,765.56,5026504,0,1,783.93,784.75,763.55,765.56,5026504
11/3/2016,765.05,777,764,767.03,3872496,0,1,765.05,777,764,767.03,3872496
11/4/2016,762.79,766,753.2301,755.05,5122103,0,1,762.79,766,753.2301,755.05,5122103
